id,name,members,value,highalch,lowalch,limit,examine
1013,Pink skirt,False,2,1,1,150,A ladies skirt.
7130,Pirate bandana (blue),True,100,60,40,150,Essential pirate wear.
7136,Pirate bandana (brown),True,100,60,40,150,Essential pirate wear.
7124,Pirate bandana (red),True,100,60,40,150,Essential pirate wear.
7112,Pirate bandana (white),True,100,60,40,150,Essential pirate wear.
7114,Pirate boots,True,350,210,140,150,Not for land lubbers.
12412,Pirate hat & patch,True,3000,1800,1200,150,All I need now is a parrot.
7116,Pirate leggings (beige),True,350,210,140,150,A sea worthy pair of trousers.
7132,Pirate leggings (blue),True,350,210,140,150,A sea worthy pair of trousers.
7138,Pirate leggings (brown),True,350,210,140,150,A sea worthy pair of trousers.
7126,Pirate leggings (red),True,350,210,140,150,A sea worthy pair of trousers.
2651,Pirate's hat,True,180,108,72,4,Shiver me timbers!
2997,Pirate's hook,True,89,53,35,4,You should see the shark...
20260,Piscarilius banner,True,70,42,28,4,A stained glass banner displaying the sigil of house Piscarilius.
20122,Piscarilius hood,True,1,1,1,4,A rare hood from Piscarilius.
19952,Piscarilius scarf,True,10000,6000,4000,4,A blue scarf adorned with a sea shell.
12408,Piscatoris teleport,True,10,6,4,10000,Teleports you to Piscatoris.
12516,Pith helmet,True,860,516,344,4,Official explorer headgear!
1865,Pitta bread,True,10,6,4,11000,Nicely baked pitta bread. Needs more ingredients to make a kebab.
2283,Pizza base,False,4,2,1,11000,I need to add some tomato next.
2289,Plain pizza,False,40,24,16,10000,A cheese and tomato pizza.
960,Plank,False,1,1,1,13000,A plank of wood!
6036,Plant cure,True,40,24,16,2000,Use this on plants to cure disease.
3339,Pointed blood'n'tar snelm,True,300,180,120,150,A red and black pointed snail shell helmet.
3343,Pointed bruise blue snelm,True,300,180,120,150,A moody blue pointed snail shell helmet.
3337,Pointed myre snelm,True,300,180,120,150,A swamp coloured pointed snail shell helmet.
3341,Pointed ochre snelm,True,300,180,120,150,A muddy yellow coloured pointed snail shell helmet.
273,Poison (item),False,1,1,1,15,This stuff looks nasty.
197,Poison chalice,True,20,12,8,2000,A cup of a strange brew...
6018,Poison ivy berries,True,65,39,26,11000,"They look sweet and juicy, but only a fool would eat them."
5106,Poison ivy seed,True,166,99,66,200,A poison ivy bush seed - plant in a bush patch.
10067,Polar camo legs,True,20,12,8,,These should make me harder to spot in polar areas.
28860,Polar camo legs (equipped),True,20,12,8,,These should make me harder to spot in polar areas.
10065,Polar camo top,True,20,12,8,,This should make me harder to spot in polar areas.
28857,Polar camo top (equipped),True,20,12,8,,This should make me harder to spot in polar areas.
10117,Polar kebbit fur,True,10,6,4,100,A thick fur for a cold climate.
10496,Polished buttons,True,1,1,1,15,Shiny!
1931,Pot,False,1,1,1,13000,This pot is empty.
4440,Pot lid,True,15,9,6,15,This should fit on a normal-sized pot.
7468,Pot of cornflour,True,10,6,4,15,It's cornflour in a pot.
2130,Pot of cream,True,2,1,1,13000,Fresh cream.
1933,Pot of flour,False,10,6,4,13000,There is flour in this pot.
1942,Potato,False,1,1,1,13000,This could be used to make a good stew.
3138,Potato cactus,True,1,1,1,11000,How am I supposed to eat that?!
22873,Potato cactus seed,True,140,84,56,200,A Potato cactus seed - plant in a cactus patch.
5318,Potato seed,True,2,1,1,600,A potato seed - plant in an allotment.
6703,Potato with butter,True,8,4,3,13000,A baked potato with butter.
6705,Potato with cheese,True,8,4,3,13000,A baked potato with butter and cheese.
5438,Potatoes(10),True,1,1,1,600,There are 10 potatoes in this sack.
9032,Pottery scarab,True,10,6,4,13000,Little ornament in the shape of a scarab.
9036,Pottery statuette,True,10,6,4,13000,A small statuette.
11467,Prayer mix(1),True,76,45,30,2000,One dose of fishy Prayer potion.
11465,Prayer mix(2),True,114,68,45,2000,Two doses of fishy Prayer potion.
143,Prayer potion(1),True,76,45,30,2000,1 dose of Prayer restore potion.
141,Prayer potion(2),True,114,68,45,2000,2 doses of Prayer restore potion.
139,Prayer potion(3),True,152,91,60,2000,3 doses of Prayer restore potion.
2434,Prayer potion(4),True,190,114,76,2000,4 doses of Prayer restore potion.
30134,Prayer regeneration potion(1),True,150,90,60,2000,1 dose of Prayer Regeneration potion.
30131,Prayer regeneration potion(2),True,200,120,80,2000,2 doses of Prayer Regeneration potion.
30128,Prayer regeneration potion(3),True,250,150,100,2000,3 doses of Prayer Regeneration potion.
30125,Prayer regeneration potion(4),True,300,180,120,2000,4 doses of Prayer Regeneration potion.
2028,Premade blurb' sp.,True,30,18,12,2000,A premade Blurberry Special
2223,Premade c+t batta,True,120,72,48,6000,A Premade Cheese and Tomato Batta.
2239,Premade ch' crunch,True,85,51,34,6000,Some Premade chocchip crunchies.
2229,Premade choc bomb,True,160,96,64,6000,A premade Chocolate Bomb.
2030,Premade choc s'dy,True,30,18,12,2000,A premade Chocolate Saturday.
2032,Premade dr' dragon,True,30,18,12,2000,A premade Drunk Dragon.
2034,Premade fr' blast,True,30,18,12,2000,A premade Fruit Blast.
2225,Premade fr't batta,True,120,72,48,6000,A premade Fruit Batta.
2036,Premade p' punch,True,30,18,12,2000,A premade Pineapple punch.
2241,Premade s'y crunch,True,85,51,34,6000,Some premade Spicy Crunchies.
2038,Premade sgg,True,30,18,12,2000,A premade Short Green Guy.
2221,Premade t'd batta,True,120,72,48,6000,A Premade Toad Batta.
2243,Premade t'd crunch,True,85,51,34,6000,Some premade Toad Crunchies.
2231,Premade ttl,True,160,96,64,6000,A premade Tangled Toads Legs.
2235,Premade veg ball,True,150,90,60,6000,A premade Vegetable Ball.
2227,Premade veg batta,True,120,72,48,6000,A Premade Vegetable Batta.
2219,Premade w'm batta,True,120,72,48,6000,A premade Worm Batta.
2237,Premade w'm crun',True,85,51,34,6000,Some Premade Worm Crunchies.
2040,Premade wiz blz'd,True,30,18,12,2000,A Premade Wizard Blizzard.
2233,Premade worm hole,True,150,90,60,6000,A premade Worm Hole.
428,Priest gown (bottom),False,5,3,2,150,Bottom half of a priest suit.
426,Priest gown (top),False,5,3,2,150,Top half of a priest suit.
13239,Primordial boots,True,75000,45000,30000,15,A pair of upgraded dragon boots.
13231,Primordial crystal,True,45000,27000,18000,15,A powerful crystal of strength.
6319,Proboscis,True,5,3,2,100,"A giant mosquito's proboscis, aerodynamic and sharp!"
9676,Proselyte cuisse,True,10000,6000,4000,70,A Proselyte Temple Knight's leg armour.
9670,Proselyte harness f,True,25000,15000,10000,70,Proselyte level armour pack.
9666,Proselyte harness m,True,25000,15000,10000,70,Proselyte level armour pack.
9674,Proselyte hauberk,True,12000,7200,4800,70,A Proselyte Temple Knight's armour.
9672,Proselyte sallet,True,8000,4800,3200,70,A Proselyte Temple Knight's helm.
9678,Proselyte tasset,True,10000,6000,4000,70,A Proselyte Temple Knight's leg armour.
1959,Pumpkin,False,30,18,12,50,Happy Halloween.
7936,Pure essence,False,4,2,1,30000,An unimbued rune of extra capability.
12311,Purple boater,True,225,135,90,4,Stylish!
2934,Purple boots,False,500,300,200,150,Very stylish!
1029,Purple cape,False,32,19,12,150,A thick purple cape.
1773,Purple dye,False,5,3,2,150,A little bottle of purple dye.
10436,Purple elegant blouse,True,2000,1200,800,4,A well made elegant ladies' purple blouse.
10418,Purple elegant legs,True,2000,1200,800,4,A rather elegant pair of men's purple pantaloons.
10416,Purple elegant shirt,True,2000,1200,800,4,A well made elegant men's purple shirt.
10438,Purple elegant skirt,True,2000,1200,800,4,A rather elegant purple skirt.
10326,Purple firelighter,True,15,9,6,250,Makes firelighting a lot easier.
2468,Purple flowers,True,100,60,40,150,A posy of flowers.
2942,Purple gloves,False,500,300,200,150,These will keep my hands warm!
2940,Purple hat,True,500,300,200,150,A silly pointed hat.
1046,Purple partyhat,False,1,1,1,5,A nice hat from a cracker.
2938,Purple robe bottoms,True,500,300,200,150,Made by werewolves for werewolves.
2936,Purple robe top,True,500,300,200,150,Some fine werewolf clothing.
10476,Purple sweets,True,15,9,6,10000,Remember to brush after eating!
3438,Pyre logs,True,8,4,3,11000,Logs prepared with sacred oil for a funeral pyre.
21545,Pyrophosphite,True,30,18,12,13000,A phosphate rich mineral dust.
29307,Quetzal feed,True,50,30,20,100,A sack of quetzal feed.
10134,Rabbit foot,True,30,18,12,100,This could be put on a string and worn for luck.
10031,Rabbit snare,True,15,9,6,250,The snare will tighten around animals passing through.
30430,Raging echoes banner,True,1000,600,400,,A banner showcasing the colours of Leagues V: Raging Echoes.
30410,Raging echoes boots (t1),True,100000,,,,The boots of a Raging Echoes relic hunter.
30418,Raging echoes boots (t2),True,100000,60000,40000,,The boots of a Raging Echoes relic hunter.
30426,Raging echoes boots (t3),True,100000,60000,40000,,The boots of a raging echo relic hunter.
30428,Raging echoes cane,True,1000,600,400,,The cane of a Raging Echoes relic hunter.
30557,Raging echoes curtains,True,500,300,200,,Opulent curtains dyed with the colours of the Raging Echoes league.
30455,Raging echoes death scroll,True,25000,15000,10000,,A scroll which unlocks the Raging Echoes death and respawn animation.
30404,Raging echoes hat (t1),True,100000,,,,The headgear of a Raging Echoes relic hunter.
30412,Raging echoes hat (t2),True,100000,60000,40000,,The headgear of a Raging Echoes relic hunter.
30420,Raging echoes hat (t3),True,100000,60000,40000,,The headgear of a Raging Echoes relic hunter.
30459,Raging echoes nexus scroll,True,25000,15000,10000,,Used on a Nexus inside your Player Owned House to decorate it in the style of Leagues V: Raging Echoes.
30457,Raging echoes npc contact scroll,True,25000,15000,10000,,A scroll which unlocks the Raging Echoes NPC contact.
30461,Raging echoes portal scroll,True,25000,15000,10000,,Used on a portal inside your Player Owned House to decorate it in the style of Leagues V: Raging Echoes.
30331,Raging echoes relic hunter (t1) armour set,True,50000,30000,20000,,"A set containing Raging Echoes boots (t1), Raging Echoes trousers (t1), Raging Echoes top (t1) and Raging Echoes hood (t1)."
30334,Raging echoes relic hunter (t2) armour set,True,50000,30000,20000,,"A set containing Raging Echoes boots (t2), Raging Echoes trousers (t2), Raging Echoes top (t2) and Raging Echoes hood (t2)."
30337,Raging echoes relic hunter (t3) armour set,True,50000,30000,20000,,"A set containing Raging Echoes boots (t3), Raging Echoes trousers (t3), Raging Echoes top (t3) and Raging Echoes hood (t3)."
30408,Raging echoes robeskirt (t1),True,100000,,,,The robes of a Raging Echoes relic hunter.
30416,Raging echoes robeskirt (t2),True,100000,60000,40000,,The robes of a Raging Echoes relic hunter.
30424,Raging echoes robeskirt (t3),True,100000,60000,40000,,The robes of a Raging Echoes relic hunter.
30554,Raging echoes rug,True,500,300,200,,An opulent rug dyed with the colours of the Raging Echoes league.
30560,Raging echoes scrying pool scroll,True,25000,15000,10000,,Used on a Scrying Pool inside your Player Owned House to decorate it in the style of Leagues V: Raging Echoes.
30563,Raging echoes spirit tree scroll,True,25000,15000,10000,,Used on a Spirit Tree inside your Player Owned House to decorate it in the style of Leagues V: Raging Echoes.
30406,Raging echoes top (t1),True,100000,,,,The coat of a Raging Echoes relic hunter.
30414,Raging echoes top (t2),True,100000,60000,40000,,The coat of a Raging Echoes relic hunter.
30422,Raging echoes top (t3),True,100000,60000,40000,,The coat of a Raging Echoes relic hunter.
23357,Rain bow,True,500,300,200,18000,Short but effective and very colourful.
31677,Rainbow crab (1),True,300,180,120,,You'll need something to break through that shell.
31680,Rainbow crab (2),True,300,180,120,,You'll need something to break through that shell.
31683,Rainbow crab (3),True,300,180,120,,You'll need something to break through that shell.
31703,Rainbow crab meat,True,300,180,120,,This looks tricky to eat.
31710,Rainbow crab paste,True,300,180,120,13000,A paste made by crushing a crab.
10136,Rainbow fish,True,120,72,48,6000,"Well, this would certainly add some colour to a meal."
5341,Rake,True,6,3,2,40,Use this to clear weeds.
99,Ranarr potion (unf),True,25,15,10,10000,I need another ingredient to finish this Ranarr potion.
5295,Ranarr seed,True,50,30,20,200,A ranarr seed - plant in a herb patch.
257,Ranarr weed,True,25,15,10,11000,A useful herb.
2577,Ranger boots,True,200,120,80,8,Lightweight boots ideal for rangers.
19994,Ranger gloves,True,3400,2040,1360,8,Lightweight gloves ideal for rangers.
23249,Rangers' tights,True,20000,12000,8000,8,Lightweight legwear ideal for rangers.
12596,Rangers' tunic,True,12000,7200,4800,4,Lightweight body armour ideal for rangers.
11511,Ranging mix(1),True,144,86,57,2000,One dose of fishy ranging potion.
11509,Ranging mix(2),True,216,129,86,2000,Two doses of fishy ranging potion.
173,Ranging potion(1),True,144,86,57,2000,1 dose of ranging potion.
171,Ranging potion(2),True,216,129,86,2000,2 doses of ranging potion.
169,Ranging potion(3),True,288,172,115,2000,3 doses of ranging potion.
2444,Ranging potion(4),True,360,216,144,2000,4 doses of ranging potion.
4832,Raurg bones,True,1,1,1,7500,Ancient ogre bones from the ogre burial tomb.
7196,Raw admiral pie,True,155,93,62,13000,This would taste a lot better cooked.
321,Raw anchovies,False,15,9,6,13000,I should try cooking this.
13439,Raw anglerfish,True,450,270,180,15000,I should try cooking this.
29101,Raw barb-tailed kebbit,True,1,1,1,13000,Ouch!
363,Raw bass,True,40,24,16,15000,I should try cooking this.
2136,Raw bear meat,False,1,1,1,13000,I need to cook this first.
9986,Raw beast meat,True,25,15,10,11000,A slab of raw beast meat.
2132,Raw beef,False,1,1,1,13000,I need to cook this first.
9978,Raw bird meat,True,17,10,6,11000,This certainly needs cooking!
31692,Raw blue crab meat,True,150,90,60,,I should try cooking this.
32341,Raw bluefin,True,170,102,68,,I should try cooking this.
25833,Raw boar meat,False,1,1,1,,I need to cook this first.
5001,Raw cave eel,True,15,9,6,13000,It's incredibly slimy.
2138,Raw chicken,False,1,1,1,13000,I need to cook this first.
2876,Raw chompy,True,85,51,34,13000,I need to cook this first.
341,Raw cod,True,10,6,4,15000,I should try cooking this.
11934,Raw dark crab,True,325,195,130,15000,I should try cooking this.
29107,Raw dashing kebbit,True,1,1,1,13000,I should probably cook this first.
7186,Raw fish pie,True,50,30,20,13000,"Raw fish is risky, better cook it."
7176,Raw garden pie,True,12,7,4,13000,Needs cooking before I eat it.
32309,Raw giant krill,True,170,102,68,,I should try cooking this.
29119,Raw graahk,True,1,1,1,13000,I should probably cook this first.
32317,Raw haddock,True,170,102,68,,I should try cooking this.
32333,Raw halibut,True,170,102,68,,I should try cooking this.
345,Raw herring,False,10,6,4,15000,I should try cooking this.
7566,Raw jubbly,True,100,60,40,11000,The uncooked meat of a Jubbly bird.
31561,Raw jumbo squid,True,160,96,64,,I should try cooking this.
3142,Raw karambwan,True,200,120,80,13000,A raw green octopus.
29125,Raw kyatt,True,1,1,1,13000,I should probably cook this first.
29122,Raw larupia,True,1,1,1,13000,I should probably cook this first.
377,Raw lobster,False,70,42,28,15000,I should try cooking this.
353,Raw mackerel,True,15,9,6,15000,I should try cooking this.
389,Raw manta ray,True,200,120,80,15000,A rare catch.
32349,Raw marlin,True,170,102,68,,I should try cooking this.
7944,Raw monkfish,True,230,138,92,13000,I should try cooking this.
29113,Raw moonlight antelope,True,1,1,1,13000,I should probably cook this first.
7168,Raw mud pie,True,27,16,10,13000,Needs to be baked before I can use it.
24782,Raw mystery meat,True,1,1,1,,"I need to cook this, though I don't know if I want to."
2337,Raw oomlie,True,10,6,4,15,Raw meat from the oomlie bird.
349,Raw pike,False,20,12,8,15000,I should try cooking this.
29110,Raw pyre fox,True,1,1,1,13000,I should probably cook this first.
3226,Raw rabbit,True,20,12,8,13000,Might taste better cooked.
31700,Raw rainbow crab meat,True,300,180,120,,I should try cooking this.
